1614202604.646066,94.0
1614202604.646154,97.0
1614202604.646239,98.0
1614202604.646324,98.0
1614202604.646409,98.0
1614202604.646494,100.0
1614202604.646579,102.0
1614202604.646664,104.0
1614202604.646749,105.0
1614202604.646833,106.0
1614202604.6469178,108.0
1614202604.647003,110.0
1614202604.647089,110.0
1614202604.6471748,109.0
1614202604.64726,109.0
1614202604.6473448,109.0
1614202604.64743,110.0
1614202604.647514,111.0
1614202604.647598,112.0
1614202604.647684,111.0
1614202604.6477702,109.0
1614202604.647855,106.0
1614202604.6479402,102.0
1614202604.6480262,98.0
1614202604.64813,95.0
1614202604.6482189,93.0
1614202604.648305,90.0
1614202604.6483898,88.0
1614202604.648475,85.0
1614202604.648561,84.0
1614202604.6486511,84.0
1614202604.6487439,88.0
1614202604.6488352,94.0
1614202604.648921,99.0
1614202604.649021,106.0
1614202604.6491032,112.0
1614202604.649193,116.0
1614202604.649278,117.0
1614202604.6493702,115.0
1614202604.6494699,113.0
1614202604.6495628,112.0
1614202604.6496482,111.0
1614202604.6497338,111.0
1614202604.649819,112.0
1614202604.649904,114.0
1614202604.6499891,117.0
1614202604.6500769,118.0
1614202604.6501708,119.0
1614202604.650265,120.0
1614202604.650351,122.0
1614202604.6504362,122.0
1614202604.650521,121.0
1614202604.6506062,118.0
1614202604.650692,113.0
1614202604.650777,108.0
1614202604.65086,103.0
1614202604.650947,99.0
1614202604.651031,98.0
1614202604.6511161,99.0
1614202604.651201,102.0
1614202604.651285,105.0
1614202604.65137,106.0
1614202604.651456,107.0
1614202604.651545,106.0
1614202604.6516302,105.0
1614202604.651714,101.0
1614202604.651799,95.0
1614202604.651884,91.0
1614202604.651969,88.0
1614202604.652054,86.0
1614202604.652139,85.0
1614202604.652224,83.0
1614202604.6523101,80.0
1614202604.652394,76.0
1614202604.652479,73.0
1614202604.6525629,70.0
1614202604.652709,67.0
1614202604.652798,65.0
1614202604.652886,62.0
1614202604.652975,61.0
1614202604.653067,61.0
1614202604.653152,60.0
1614202604.653242,60.0
1614202604.6533298,60.0
1614202604.653418,62.0
1614202604.6535082,64.0
1614202604.653595,66.0
1614202604.653686,65.0
1614202604.653773,63.0
1614202604.65386,61.0
1614202604.6539462,59.0
1614202604.654033,60.0
1614202604.654121,62.0
1614202604.654207,64.0
1614202604.654309,68.0
1614202604.654397,72.0
1614202604.654485,74.0
1614202604.654575,76.0
1614202604.6546628,75.0
1614202604.6547499,73.0
1614202604.654838,70.0
1614202604.654925,68.0
1614202604.6550121,67.0
1614202604.655099,67.0
1614202604.6551838,68.0
1614202604.655276,68.0
1614202604.655367,68.0
1614202604.6554549,67.0
1614202604.655542,66.0
1614202604.6556292,64.0
1614202604.6557162,63.0
1614202604.655803,61.0
1614202604.65589,58.0
1614202604.655977,56.0
1614202604.656064,54.0
1614202604.6561542,54.0
1614202604.656242,56.0
1614202604.6563442,59.0
1614202604.6564422,64.0
1614202604.6565409,70.0
1614202604.656629,75.0
1614202604.656717,79.0
1614202604.656805,81.0
1614202604.6568909,83.0
1614202604.656984,83.0
1614202604.657071,83.0
1614202604.657158,82.0
1614202604.657247,82.0
1614202604.657335,82.0
1614202604.657423,82.0
1614202604.6575098,83.0
1614202604.657598,84.0
1614202604.657686,84.0
1614202604.657774,83.0
1614202604.6578612,83.0
1614202604.657949,82.0
1614202604.658036,82.0
1614202604.658122,81.0
1614202604.658209,79.0
1614202604.6583009,78.0
1614202604.658389,77.0
1614202604.658476,77.0
1614202604.6585631,79.0
1614202604.6586509,80.0
1614202604.658738,82.0
1614202604.658828,84.0
1614202604.658918,85.0
1614202604.6590059,84.0
1614202604.659093,83.0
1614202604.659181,82.0
1614202604.6592681,81.0
1614202604.659355,80.0
1614202604.659443,78.0
1614202604.65953,76.0
1614202604.659617,76.0
1614202604.659704,77.0
1614202604.659791,78.0
1614202604.6598778,78.0
1614202604.659965,77.0
1614202604.6600509,77.0
1614202604.6601431,77.0
1614202604.6602309,78.0
1614202604.660319,77.0
1614202604.660405,76.0
1614202604.6604931,74.0
1614202604.660579,73.0
1614202604.660667,70.0
1614202604.660754,66.0
1614202604.660841,63.0
1614202604.660928,60.0
1614202604.661016,59.0
1614202604.661103,58.0
1614202604.661193,57.0
1614202604.66128,55.0
1614202604.6613681,55.0
1614202604.6614552,56.0
1614202604.661543,59.0
1614202604.661641,63.0
1614202604.6617332,66.0
1614202604.661821,70.0
1614202604.661908,73.0
1614202604.6620018,75.0
1614202604.66209,74.0
1614202604.662177,71.0
1614202604.662265,68.0
1614202604.6623511,67.0
1614202604.662438,65.0
1614202604.662525,64.0
1614202604.662612,65.0
1614202604.662703,65.0
1614202604.662791,66.0
1614202604.662875,67.0
1614202604.662962,69.0
1614202604.66305,70.0
1614202604.66314,71.0
1614202604.6632278,72.0
1614202604.6633139,71.0
1614202604.663401,70.0
1614202604.663488,68.0
1614202604.663574,66.0
1614202604.663661,66.0
1614202604.6637492,70.0
1614202604.6638348,75.0
1614202604.663923,81.0
1614202604.66401,88.0
1614202604.664096,93.0
1614202604.6641831,97.0
1614202604.6642702,98.0
1614202604.664356,97.0
1614202604.664444,95.0
1614202604.664533,92.0
1614202604.664622,89.0
1614202604.664709,87.0
1614202604.6648152,87.0
1614202604.6649039,87.0
1614202604.664992,87.0
1614202604.66508,88.0
1614202604.6651678,88.0
1614202604.6652532,89.0
1614202604.665348,89.0
1614202604.6654348,89.0
1614202604.6655219,87.0
1614202604.665609,86.0
1614202604.665696,83.0
1614202604.6657841,81.0
1614202604.665867,79.0
1614202604.665956,77.0
1614202604.666044,76.0
1614202604.666132,75.0
1614202604.666239,74.0
1614202604.6663349,73.0
1614202604.6664221,70.0
1614202604.6665092,66.0
1614202604.6665962,61.0
1614202604.666684,57.0
1614202604.66677,55.0
1614202604.66686,55.0
1614202604.666954,55.0
1614202604.667049,56.0
1614202604.667137,58.0
1614202604.6672242,63.0
1614202604.6673112,67.0
1614202604.667398,69.0
1614202604.667485,69.0
1614202604.6675699,68.0
1614202604.6677198,67.0
1614202604.6678069,68.0
1614202604.667892,71.0
1614202604.6679811,74.0
1614202604.668066,77.0
1614202604.6681511,79.0
1614202604.668236,81.0
1614202604.6683211,81.0
1614202604.668406,80.0
1614202604.6684911,79.0
1614202604.668577,78.0
1614202604.6686609,79.0
1614202604.668745,80.0
1614202604.6688309,80.0
1614202604.668919,80.0
1614202604.669006,80.0
1614202604.669091,81.0
1614202604.669177,84.0
1614202604.6692622,88.0
1614202604.669347,91.0
1614202604.669431,95.0
1614202604.669515,97.0
1614202604.6696,100.0
1614202604.669684,100.0
1614202604.669769,98.0
1614202604.669854,96.0
1614202604.6699378,95.0
1614202604.670023,95.0
1614202604.6701062,96.0
1614202604.670191,96.0
1614202604.670274,96.0
1614202604.670361,95.0
1614202604.6704462,93.0
1614202604.67053,89.0
1614202604.670615,85.0
1614202604.670697,82.0
1614202604.670783,82.0
1614202604.670871,82.0
1614202604.6709561,83.0
1614202604.67104,84.0
1614202604.671125,86.0
1614202604.67121,90.0
1614202604.671294,94.0
1614202604.671378,99.0
1614202604.6714618,104.0
1614202604.671547,108.0
1614202604.671631,112.0
1614202604.671715,114.0
1614202604.671799,115.0
1614202604.671883,116.0
1614202604.6719959,116.0
1614202604.672099,114.0
1614202604.6721852,114.0
1614202604.672265,115.0
1614202604.672344,117.0
1614202604.672422,120.0
1614202604.6725,123.0
1614202604.672576,126.0
1614202604.672653,129.0
1614202604.6727428,132.0
1614202604.6728199,134.0
1614202604.672897,136.0
1614202604.672974,136.0
1614202604.6730509,136.0
1614202604.673128,134.0
1614202604.673298,131.0
1614202604.673375,126.0
1614202604.673451,121.0
1614202604.673527,115.0
1614202604.673602,110.0
1614202604.673679,107.0
1614202604.673755,105.0
1614202604.673831,102.0
1614202604.673907,100.0
1614202604.6739829,100.0
1614202604.67406,100.0
1614202604.6741362,101.0
1614202604.674212,100.0
1614202604.674289,99.0
1614202604.674366,98.0
1614202604.674442,97.0
1614202604.674517,95.0
1614202604.674592,95.0
1614202604.674668,93.0
1614202604.674743,92.0
1614202604.674819,91.0
1614202604.674894,90.0
1614202604.6749701,91.0
1614202604.675046,92.0
1614202604.6751208,93.0
1614202604.675197,93.0
1614202604.675272,92.0
1614202604.6753469,93.0
1614202604.675423,93.0
1614202604.675498,92.0
1614202604.675574,91.0
1614202604.675649,90.0
1614202604.675725,90.0
1614202604.675801,90.0
1614202604.6758761,90.0
1614202604.6759522,91.0
1614202604.676028,93.0
1614202604.6761038,96.0
1614202604.67618,100.0
1614202604.676256,105.0
1614202604.676331,108.0
1614202604.676407,111.0
1614202604.676482,112.0
1614202604.676558,111.0
1614202604.676634,106.0
1614202604.67671,102.0
1614202604.676786,98.0
1614202604.6768608,97.0
1614202604.6769369,95.0
1614202604.677013,94.0
1614202604.677088,93.0
1614202604.677173,91.0
1614202604.677249,88.0
1614202604.677324,85.0
1614202604.677401,81.0
1614202604.6774762,77.0
1614202604.6775522,74.0
1614202604.677629,73.0
1614202604.6777039,73.0
1614202604.67778,73.0
1614202604.677856,73.0
1614202604.67798,72.0
1614202604.67808,74.0
1614202604.6781719,75.0
1614202604.678276,77.0
1614202604.6783638,78.0
1614202604.678451,78.0
1614202604.678538,77.0
1614202604.678623,76.0
1614202604.678709,75.0
1614202604.678795,76.0
1614202604.678881,77.0
1614202604.678966,78.0
1614202604.67905,80.0
1614202604.679133,82.0
1614202604.679224,85.0
1614202604.679308,87.0
1614202604.6794019,88.0
1614202604.6794891,88.0
1614202604.679575,89.0
1614202604.679658,92.0
1614202604.6797462,95.0
1614202604.67983,98.0
1614202604.679915,101.0
1614202604.68,103.0
1614202604.680086,103.0
1614202604.680172,101.0
1614202604.680258,99.0
1614202604.680344,95.0
1614202604.680429,90.0
1614202604.680516,85.0
1614202604.6806011,82.0
1614202604.6806872,79.0
1614202604.680772,77.0
1614202604.6808572,76.0
1614202604.680943,75.0
1614202604.681029,77.0
1614202604.681115,80.0
1614202604.6811981,82.0
1614202604.6812851,84.0
1614202604.68137,86.0
1614202604.681481,89.0
1614202604.681567,91.0
1614202604.681709,92.0
1614202604.681797,92.0
1614202604.681879,92.0
1614202604.681965,92.0
1614202604.68206,92.0
1614202604.682146,91.0
1614202604.6822321,91.0
1614202604.682318,89.0
1614202604.682403,87.0
1614202604.682488,84.0
1614202604.682574,80.0
1614202604.682661,77.0
1614202604.682747,76.0
1614202604.6828318,76.0
1614202604.6829288,78.0
1614202604.683028,82.0
1614202604.683115,86.0
1614202604.6832,90.0
1614202604.683286,93.0
1614202604.683373,97.0
1614202604.683459,101.0
1614202604.683545,104.0
1614202604.683637,106.0
1614202604.683728,108.0
1614202604.683815,110.0
1614202604.6838999,111.0
1614202604.683986,110.0
1614202604.684072,109.0
1614202604.684157,107.0
1614202604.684242,105.0
1614202604.684341,105.0
1614202604.684427,106.0
1614202604.684512,107.0
1614202604.684597,107.0
1614202604.684681,108.0
1614202604.6847732,110.0
1614202604.6848588,110.0
1614202604.684944,109.0
1614202604.685031,107.0
1614202604.685117,106.0
1614202604.685202,104.0
1614202604.685287,102.0
1614202604.6853719,99.0
1614202604.685457,95.0
1614202604.6855419,92.0
1614202604.685631,90.0
1614202604.685716,90.0
1614202604.685801,90.0
1614202604.685886,92.0
1614202604.685971,95.0
1614202604.686055,99.0
1614202604.6861398,102.0
1614202604.686226,104.0
1614202604.686315,106.0
1614202604.68641,107.0
1614202604.686496,108.0
1614202604.686582,108.0
1614202604.686671,107.0
1614202604.6867561,107.0
1614202604.686841,107.0
1614202604.6869261,109.0
1614202604.68701,111.0
1614202604.687098,114.0
1614202604.6871839,117.0
1614202604.6872692,120.0
1614202604.6873548,121.0
1614202604.6874392,121.0
1614202604.687522,121.0
1614202604.687608,119.0
1614202604.687693,116.0
1614202604.6877792,112.0
1614202604.687862,108.0
1614202604.687951,103.0
1614202604.6880362,98.0
1614202604.6881201,95.0
1614202604.688205,94.0
1614202604.68829,93.0
1614202604.688378,94.0
1614202604.688464,96.0
1614202604.688549,99.0
1614202604.688637,100.0
1614202604.688722,101.0
1614202604.688807,100.0
1614202604.688886,99.0
1614202604.688972,96.0
1614202604.6890612,93.0
1614202604.689152,89.0
1614202604.689238,85.0
1614202604.689323,83.0
1614202604.6894112,81.0
1614202604.689499,79.0
1614202604.689584,77.0
1614202604.6896691,76.0
1614202604.6897511,74.0
1614202604.689837,72.0
1614202604.689922,69.0
1614202604.690007,65.0
1614202604.690092,63.0
1614202604.690177,61.0
1614202604.690262,61.0
1614202604.690346,63.0
1614202604.6904309,67.0
1614202604.690516,70.0
1614202604.690602,74.0
1614202604.690688,76.0
1614202604.6907709,76.0
1614202604.6908631,76.0
1614202604.6909518,75.0
1614202604.691037,73.0
1614202604.6911218,71.0
1614202604.691208,72.0
1614202604.691293,73.0
1614202604.6913788,75.0
1614202604.691464,76.0
1614202604.6915488,77.0
1614202604.691633,78.0
1614202604.6917171,79.0
1614202604.691802,79.0
1614202604.6918862,79.0
1614202604.691972,77.0
1614202604.692061,76.0
1614202604.692147,75.0
1614202604.692232,75.0
1614202604.692317,74.0
1614202604.692401,73.0
1614202604.6924858,74.0
1614202604.692571,74.0
1614202604.692657,74.0
1614202604.6927419,73.0
1614202604.692828,71.0
1614202604.6929128,70.0
1614202604.692999,69.0
1614202604.693084,70.0
1614202604.6931689,71.0
1614202604.693254,72.0
1614202604.6933382,73.0
1614202604.6934242,75.0
1614202604.693509,77.0
1614202604.6935942,80.0
1614202604.69368,83.0
1614202604.6937652,84.0
1614202604.693851,85.0
1614202604.693936,86.0
1614202604.6940212,87.0
1614202604.6941068,88.0
1614202604.6941922,89.0
1614202604.694278,92.0
1614202604.6943629,95.0
1614202604.6944482,97.0
1614202604.6945338,98.0
1614202604.6946182,98.0
1614202604.694704,96.0
1614202604.694793,94.0
1614202604.694873,89.0
1614202604.694963,84.0
1614202604.69505,80.0
1614202604.695134,77.0
1614202604.695219,74.0
1614202604.695308,73.0
1614202604.695393,72.0
1614202604.695473,74.0
1614202604.695559,76.0
1614202604.695651,77.0
1614202604.6957362,78.0
1614202604.695822,79.0
1614202604.695914,79.0
1614202604.696003,79.0
1614202604.6961532,79.0
1614202604.696239,78.0
1614202604.696331,78.0
1614202604.696417,79.0
1614202604.696501,79.0
1614202604.696585,78.0
1614202604.69667,77.0
1614202604.696755,77.0
1614202604.6968389,77.0
1614202604.696924,78.0
1614202604.6970081,78.0
1614202604.697092,79.0
1614202604.6971772,80.0
1614202604.697262,81.0
1614202604.6973472,80.0
1614202604.697432,78.0
1614202604.697516,75.0
1614202604.6976,74.0
1614202604.697685,72.0
1614202604.697769,69.0
1614202604.697856,65.0
1614202604.697943,62.0
1614202604.698028,59.0
1614202604.69813,58.0
1614202604.698217,57.0
1614202604.698306,58.0
1614202604.69839,62.0
1614202604.6984751,66.0
1614202604.69856,70.0
1614202604.698644,73.0
1614202604.698735,74.0
1614202604.6988218,75.0
1614202604.698907,74.0
1614202604.698991,71.0
1614202604.6990762,68.0
1614202604.69916,66.0
1614202604.699245,64.0
1614202604.699331,64.0
1614202604.699417,64.0
1614202604.699508,66.0
1614202604.69962,67.0
1614202604.699706,68.0
1614202604.6997912,68.0
1614202604.699875,69.0
1614202604.69996,69.0
1614202604.700044,69.0
1614202604.700129,68.0
1614202604.7002208,65.0
1614202604.700307,64.0
1614202604.7004008,63.0
1614202604.700486,65.0
1614202604.7005708,67.0
1614202604.7006552,71.0
1614202604.700744,77.0
1614202604.700842,83.0
1614202604.7009358,88.0
1614202604.701024,92.0
1614202604.7011101,95.0
1614202604.701201,97.0
1614202604.7012858,97.0
1614202604.701371,96.0
1614202604.701455,95.0
1614202604.70154,92.0
1614202604.701625,90.0
1614202604.7017112,90.0
1614202604.7017999,91.0
1614202604.701879,92.0
1614202604.701965,93.0
1614202604.70205,94.0
1614202604.702139,93.0
1614202604.702223,90.0
1614202604.7023091,87.0
1614202604.702393,83.0
1614202604.7024782,77.0
1614202604.702562,73.0
1614202604.702647,68.0
1614202604.702732,64.0
1614202604.7028182,61.0
1614202604.7029061,60.0
1614202604.702991,60.0
1614202604.703077,59.0
1614202604.70318,57.0
1614202604.7033238,55.0
1614202604.7034502,52.0
1614202604.703557,49.0
1614202604.7036521,45.0
1614202604.703753,43.0
1614202604.70384,42.0
1614202604.703927,44.0
1614202604.704012,47.0
1614202604.704098,50.0
1614202604.704183,54.0
1614202604.7042692,58.0
1614202604.704354,60.0
1614202604.704439,61.0
1614202604.704524,61.0
1614202604.704609,60.0
1614202604.704743,60.0
1614202604.704845,60.0
1614202604.704947,61.0
1614202604.705034,61.0
1614202604.70513,62.0
1614202604.7052212,63.0
1614202604.705361,66.0
1614202604.7054532,68.0
1614202604.7055502,70.0
1614202604.705636,71.0
1614202604.7057211,70.0
1614202604.705834,70.0
1614202604.7059252,70.0
1614202604.706017,71.0
1614202604.706103,73.0
1614202604.706188,76.0
1614202604.706273,79.0
1614202604.706388,83.0
1614202604.70648,87.0
1614202604.706573,89.0
1614202604.706659,90.0
1614202604.7067451,90.0
1614202604.706832,89.0
1614202604.706917,89.0
1614202604.7070038,89.0
1614202604.7071118,89.0
1614202604.707228,90.0
1614202604.70732,91.0
1614202604.707412,92.0
1614202604.707509,91.0
1614202604.7076118,90.0
1614202604.707708,87.0
1614202604.707797,84.0
1614202604.707886,81.0
1614202604.7079701,78.0
